date,wind_speed,temperature,precipitation,runoff,snowmelt,sam,oni,iod
2003-05-01,3.341038426497418,8.088757395400538,44.14993039708852,4.932707600557,6.534675436903377,1.04,-0.26,-0.164
2003-06-01,5.160457490032948,5.536209078547147,92.72096614162137,29.883008371428435,33.823068458398645,-2.52,-0.16,0.139
2003-07-01,5.386320758051683,4.505761696675709,32.972352350467254,16.843317901447527,10.702317033669107,1.2,0.08,0.131
2003-08-01,4.112662065336212,5.840166763363536,47.62102461177367,14.922127980590261,17.42668952584311,2.33,0.21,0.108
2003-09-01,4.28058210170956,8.521928903958475,43.683758631504496,21.111482365752153,21.38820296210204,-0.99,0.26,-0.061
2003-10-01,5.350242768226615,11.888558966995179,47.36735435428134,26.74170772842329,24.920277976992843,0.12,0.29,-0.243
2003-11-01,5.127415969783678,14.534037791818754,34.30556590090645,21.86982003879368,13.188928725067486,-0.15,0.35,-0.159
2003-12-01,6.3999233948570975,15.470028297786637,30.520865571286343,14.014042428591994,6.8514845182895066,-0.69,0.35,0.189
2004-01-01,3.8583394113250433,20.6179444665969,15.12592353743556,5.79480691619982,0.02336810448932255,2.56,0.37,0.044
2004-02-01,1.7340457898115464,19.276940572991336,34.10625010086404,3.1221583475541053,0.0002696443116591953,-3.33,0.31,0.114
2004-03-01,3.63034413470985,16.69717560227393,42.4647228454327,3.4938647451064684,0.11506815664717009,0.74,0.23,0.077
2004-04-01,4.952405137567289,10.931395121263797,83.94095555171108,16.13004778870969,5.909060636050909,1.2,0.17,-0.08
2004-05-01,2.053038742604595,6.1932317856294565,19.896541341743774,7.05835568344823,3.5208489267926395,-0.15,0.17,-0.565
2004-06-01,6.201165717128391,6.178559151555855,82.02554324079048,24.082424475606135,23.73456493594198,1.69,0.28,-0.384
2004-07-01,3.7065478018219733,3.761366459030092,83.28696136616092,25.3575917550957,21.568927748836714,2.52,0.47,-0.301
2004-08-01,2.5925463022557107,5.665063515010999,30.14024139203538,14.936198270396538,15.678246144474057,0.0,0.64,-0.132
2004-09-01,5.422478254672211,8.85131671118799,38.177568344785165,18.028537406667997,15.856216015187698,1.77,0.7,-0.106
2004-10-01,4.513883641463439,11.351300620602323,58.2281038954712,27.2167080982946,22.18181654247399,-0.59,0.67,-0.004
2004-11-01,2.6611685058088854,14.557352376672853,42.018780352882224,19.369249507089993,8.180646740944775,-1.18,0.66,-0.153
2004-12-01,5.286376620424037,17.593849222806703,42.97082623133157,10.334884064355139,0.5435282060116715,-1.02,0.69,-0.132
2005-01-01,5.264128257708629,18.272106531585713,20.440995271612746,5.436812432425754,0.18711346780229707,1.07,0.64,-0.124
2005-02-01,1.6700969795895286,20.053123608783427,36.53190502738574,3.1142693892183857,0.0014237399159220453,1.59,0.58,-0.56
2005-03-01,4.849587411530483,15.1607406387946,28.5167089569017,4.544475808727281,0.23434185990265513,-0.12,0.45,-0.432
2005-04-01,4.6486962393410165,10.285015516635687,22.35967900393822,4.521752820068522,5.036306435722718,3.46,0.43,0.084
2005-05-01,5.980655433710805,6.718078167837268,91.44676553619324,17.00432370093373,20.887085641621283,-0.45,0.29,-0.033
2005-06-01,4.180346877738115,3.7034674799089853,97.350233577339,19.3867228337904,32.0762875866319,-0.41,0.11,-0.176
2005-07-01,3.054518002894736,3.742337258695677,34.793571489092486,17.925093880205853,20.957063929974414,-0.5,-0.06,-0.384
2005-08-01,3.143732890199231,4.500789062806212,66.67308588780637,15.451143573784279,14.704676779277433,0.5,-0.14,-0.345
2005-09-01,2.947741188253881,8.306859733979984,21.332571922670784,15.376180282126075,21.38736547937608,0.39,-0.11,-0.534
2005-10-01,3.4981391154102606,11.011244749739708,30.51780392217255,25.627337917583073,25.28662409878449,-0.11,-0.29,-0.436
2005-11-01,5.1722037409696355,14.715844811346294,48.13932994129047,23.333227987361735,12.820055530426224,0.66,-0.57,-0.272
2005-12-01,2.885965803037171,16.880257874969857,40.101717525223705,12.353256875349842,2.611778278254532,-2.76,-0.84,-0.3
2006-01-01,4.119158727847019,18.586061742501194,38.87709327008853,8.690220566726612,0.3318611150698302,0.56,-0.85,-0.135
2006-02-01,2.1590375568352314,18.631053636735484,53.23741136254389,5.097859520605282,0.17285139490462617,-1.85,-0.77,-0.305
2006-03-01,5.029749756868111,14.723707034091092,28.72959871032819,5.6118843910006255,0.8801604800029024,1.66,-0.57,-0.226
2006-04-01,3.8924808918855476,11.684040527360361,47.73881262070074,9.506886289560175,4.705396198166347,-0.69,-0.37,-0.015
2006-05-01,3.440277237445627,7.316489087873674,29.547329228930472,10.283810634899197,5.6035932009091605,2.28,-0.14,-0.207
2006-06-01,3.8627306768060303,5.060491423611072,83.80999246992415,26.582938227523734,26.73632848005564,2.05,-0.03,-0.059
2006-07-01,4.429423488128629,4.6094451557405725,107.31606118588388,34.29992193908351,23.13682075056894,1.61,0.1,0.04
2006-08-01,3.873084022096987,4.89946831522437,53.19110083756764,16.466690915758406,27.40005384078446,-2.64,0.3,0.229
2006-09-01,4.16422442384565,8.306481873266788,29.835242460820165,18.196994672511185,19.90563780166596,-0.26,0.54,0.428
2006-10-01,4.755694822414068,11.147144149472776,56.42659214699552,24.673086705236905,20.839107428067802,1.79,0.77,0.577
2006-11-01,4.795241219287141,14.385698389378584,20.702242833982424,19.27537465642091,11.718315165114264,0.14,0.94,0.501
2006-12-01,6.516115853731294,17.051257993761393,39.29731606672784,14.011836890734717,4.109278420632501,1.34,0.94,0.172
2007-01-01,3.7351692086035007,19.257878916816463,24.63150676489853,6.693556611276727,0.1531024763641295,0.03,0.66,0.224
2007-02-01,4.046140032512273,17.42126682793994,20.844953661185198,3.7309636892510984,1.7039457886463323,2.36,0.22,0.15
2007-03-01,3.1893257708202816,15.045283604649446,35.72544913146061,3.3740096717210046,0.21869410557560132,-0.77,-0.12,0.116
2007-04-01,4.729957296713042,11.531775975030019,34.9558806392907,6.492039942927043,7.343434737282419,-0.33,-0.32,0.1
2007-05-01,3.5619163270062595,5.689536665002704,24.755183153343406,5.741293257081956,4.901062166468305,-1.02,-0.38,0.27
2007-06-01,5.914399284621419,4.088293432766492,39.15492500734102,5.730970872086454,6.031405340103241,-0.65,-0.47,0.03
2007-07-01,5.221123093029328,2.772597394434938,45.19543344707937,9.681176395834852,12.659682285770105,-2.67,-0.56,0.045
2007-08-01,3.897337932517572,3.532954690825914,30.90393661161202,5.846381605608808,5.52755380348269,-0.28,-0.81,0.236
2007-09-01,2.46773657663618,8.1613641790121,65.92443903598497,10.914390264854598,23.30550801589024,-1.88,-1.07,0.235
2007-10-01,5.47147670284658,11.563516161868888,38.58597263872186,24.576749201557952,28.57589001648595,-0.86,-1.34,0.068
2007-11-01,4.542030769351865,13.704108326098847,23.537418621765436,18.90167170616481,13.305432683138577,0.03,-1.5,-0.023
2007-12-01,4.90263855176681,17.933855234115654,15.441175279605211,9.319597837123514,2.996581451620518,2.8,-1.6,-0.227
2008-01-01,3.355776084757236,19.737374007804217,36.26769893763254,4.7444695270358,0.6252344098479299,2.56,-1.64,0.115
2008-02-01,2.8988563080341487,20.628479372778575,22.25233152825135,2.4984528975549525,0.00577562403285768,1.09,-1.52,-0.072
2008-03-01,2.5547349654681635,16.705538560773835,13.730842807003203,1.9776609015425874,0.011545408696146784,0.63,-1.29,0.097
2008-04-01,5.0292898505080155,10.907231470685131,37.2167714386191,4.933191827694834,7.565192757462773,-0.81,-1.01,-0.153
2008-05-01,3.336759541383416,6.703116093628787,95.1308077528606,17.829442680846576,20.197560947502687,-0.66,-0.84,0.178
2008-06-01,4.406861951358999,4.321563214664509,47.07505755524544,16.350764612415777,21.544569707408957,3.0,-0.61,0.215
2008-07-01,4.074824999473281,4.804408006693417,53.3757230634976,25.357840349487997,21.619089295348818,0.23,-0.37,0.246
2008-08-01,5.028093122996607,4.981690778533019,71.8660011315939,19.60513319126119,19.934304178863854,0.6,-0.23,0.124
2008-09-01,2.3657323548628746,8.612876673919954,23.47574541071195,18.28958570879902,21.869914313234734,0.46,-0.24,0.086
2008-10-01,4.767135116131143,12.236098585086621,18.16122654600658,20.002540923796904,16.004855026251494,2.21,-0.35,0.029
